37736,Rang Wo Men Shao Ba,5.86,"Comedy, Psychological, Magic, School",2,Unknown,2023-02-17
37737,Mu Wang Zhi Wang: Qi Lin Jue,Unknown,"Action, Historical, Martial Arts, Mystery, Romance",20,Unknown,2023-02-17
37739,Future Card Shin Buddyfight,6.44,Game,47,Unknown,2023-02-17
37740,Bai Ye Ling Long,6.47,"Magic, Romance, School, Shoujo",25,Tencent Penguin Pictures,2023-02-17
37742,Chainsaw Maid Episode 0,4.98,"Comedy, Horror, Supernatural, Thriller",1,Pony Canyon,2023-02-17
37744,Isekai Cheat Magician,5.38,"Action, Adventure, Fantasy",12,"AT-X, KBS, Kadokawa Media House, Kadokawa, Shufunotomo",2023-02-17
37747,Ame-iro Cocoa: Side G,4.88,"Slice of Life, Comedy",12,Unknown,2023-02-17
37749,Turning Mecard R,Unknown,"Cars, Game, Kids, Mecha",26,Unknown,2023-02-17
37750,Turning Mecard W: Vandyne-ui Bimil,Unknown,"Adventure, Cars, Game, Kids, Mecha",6,Unknown,2023-02-17
37751,Turning Mecard W: Vandyne-ui Bimil - Teugbyeolpan,Unknown,"Adventure, Cars, Game, Kids, Mecha",1,Unknown,2023-02-17
37752,Gonglyong Mecard,Unknown,"Game, Adventure, Cars, Kids, Mecha",52,Unknown,2023-02-17
37753,Wonder Gravity: Pino To Juuryoku Tsukai,Unknown,"Fantasy, Game",1,Unknown,2023-02-17
37755,Golden Douga Gekijou,6.3,Comedy,33,NBCUniversal Entertainment Japan,2023-02-17
37760,Mecha-ude,6.94,"Action, Sci-Fi, Mecha",1,Unknown,2023-02-17
37762,Chiisana Kinomi,Unknown,"Music, Kids",1,NHK,2023-02-17
37764,Mobile Suit Gundam NT,6.64,"Action, Drama, Mecha, Military, Sci-Fi, Space",1,"Sotsu, Shochiku",2023-02-17
37765,Mobile Suit Gundam: Hathaway's Flash,Unknown,"Action, Military, Sci-Fi, Space, Drama, Mecha",1,Unknown,2023-02-17
37767,Xingfu Lushang,Unknown,Drama,1,Unknown,2023-02-17
37769,Aguu: Tensai Ningyou,5.48,"Action, Drama, Supernatural",12,Tencent Animation & Comics,2023-02-17
37771,Kiniitta Chitsu ni Ikinari Nakadashi OK na Resort-tou,6.94,Hentai,2,Unknown,2023-02-17
37773,"Yuru Yuri,",7.69,"Slice of Life, Comedy, School, Shoujo Ai",1,Sotsu,2023-02-17
37775,Slide,6.19,"Music, Sports",1,Unknown,2023-02-17
37776,Kirari Kagayaku,Unknown,"Music, Romance, Slice of Life",1,Unknown,2023-02-17
37777,"Chiisana Tayori, Ookina Tayori.",6.31,"Drama, Music",1,Unknown,2023-02-17
37778,Pastel Life,6.6,"Music, Slice of Life",6,Unknown,2023-02-17
37779,Yakusoku no Neverland,8.65,"Sci-Fi, Mystery, Horror, Psychological, Thriller, Shounen",12,"Aniplex, Dentsu, A-1 Pictures, Fuji TV, Shueisha, CA-Cygames Anime Fund",2023-02-17
37780,Okojo to Yamane,Unknown,"Slice of Life, Comedy",26,Unknown,2023-02-17
37781,Overlord: Ple Ple Pleiades 3,6.82,"Action, Comedy, Fantasy, Magic",13,Unknown,2023-02-17
37784,Toki no Kousa,5.81,Dementia,1,"MAZRI, Audio Graphics Institute",2023-02-17
37786,Yagate Kimi ni Naru,7.93,"Romance, School, Shoujo Ai",13,"AT-X, Sony Music Communications, Docomo Anime Store, Kadokawa Media House, Kadokawa",2023-02-17
37787,Space Bug,Unknown,"Adventure, Space",26,TMS Entertainment,2023-02-17
37789,Tenchi Muyou! Ryououki 3rd Season Picture Drama,6.32,"Slice of Life, Comedy",5,Unknown,2023-02-17
37790,"Taisetsu na Kazoku wo Tsutsumu, Sono Te.",Unknown,Slice of Life,1,Unknown,2023-02-17
37792,Hanasu na★,5.38,Dementia,1,Unknown,2023-02-17
37798,Chaechaepong Kimchi Pong,Unknown,"Adventure, Kids, Fantasy",26,Unknown,2023-02-17
37799,Tokyo Ghoul:re 2nd Season,6.33,"Action, Drama, Horror, Mystery, Psychological, Seinen, Supernatural",12,"Marvelous, TC Entertainment, Shueisha",2023-02-17
37801,Gori Papa Ikka no Nougyou wa Omoshiroi,Unknown,Slice of Life,1,Unknown,2023-02-17
37802,Ongeki,5.51,Slice of Life,1,Unknown,2023-02-17
37804,Shirobako Movie,7.74,"Comedy, Drama",1,"Sotsu, Infinite, Imagine",2023-02-17
37806,Gunjou no Magmell,6.03,"Action, Adventure, Super Power, Fantasy, Shounen",13,"Shueisha, bilibili, Yomiuri TV Enterprise, FanFan Inc., Shun Produce",2023-02-17
37807,Princess Principal: Crown Handler 1,Unknown,"Action, Mystery, Historical",1,Unknown,2023-02-17
37814,Inazuma Eleven: Reloaded - Soccer no Henkaku,6.99,Sports,1,Unknown,2023-02-17
37815,Niizuma Koyomi The Animation,7.08,Hentai,1,Pink Pineapple,2023-02-17
37816,Bandoe Sareoriratda,Unknown,Comedy,1,Unknown,2023-02-17
37818,Osomatsu-san x Mameshiba,Unknown,Parody,Unknown,Unknown,2023-02-17
37822,Douluo Dalu: Jingying Sai,8.17,"Action, Adventure, Historical, Supernatural, Martial Arts, Fantasy",52,Unknown,2023-02-17
37823,Conception,4.65,"Action, Adventure, Harem, Magic, Romance, Fantasy",12,Sotsu,2023-02-17
37825,Yukimi-ka no Nichijou wa Honwari de Shimeru,5.49,Music,1,Unknown,2023-02-17
37826,Osake wa Fuufu ni Natte kara: Yuzu Atsukan,7.03,"Comedy, Romance, Slice of Life",1,Unknown,2023-02-17
37827,Neko Kikaku,Unknown,Comedy,1,"Speed Inc., T-JOY",2023-02-17
37828,Bokura no Nanokakan Sensou,6.72,"Action, Comedy, Drama, Thriller",1,Unknown,2023-02-17
37831,Sword Art Online Alternative: Gun Gale Online - Refrain,6.47,"Action, Fantasy, Game, Military, Sci-Fi",1,Unknown,2023-02-17
37839,Boku wa Robot-goshi no Kimi ni Koi wo Suru Movie,Unknown,"Sci-Fi, Romance",1,Unknown,2023-02-17
37842,Poputepipikku Specials,6.0,"Comedy, Parody",3,Unknown,2023-02-17
37843,"""Kiss Dekiru Gyoza"" x Mameshiba Movie",5.05,"Comedy, Parody",2,Unknown,2023-02-17
37845,Very! Merry!! Session!!!,5.2,Music,1,Unknown,2023-02-17
37850,Elleair x Kamiusagi Rope,Unknown,"Comedy, Slice of Life",Unknown,Unknown,2023-02-17
37851,Kamiusagi Rope x Wacoal,Unknown,"Slice of Life, Comedy",6,Unknown,2023-02-17
37852,AriKiri,Unknown,Slice of Life,4,Unknown,2023-02-17
37853,Sanuki Eiga-sai Opening Eizou,Unknown,"Dementia, Music",2,Unknown,2023-02-17
37854,Aioi Ai oi,5.38,Music,2,Unknown,2023-02-17
37856,Hakyuu Houshin Engi Recap,5.25,"Adventure, Demons, Fantasy, Shounen, Supernatural",1,Unknown,2023-02-17
37857,Guilty Gear X,5.93,"Action, Game, Super Power, Martial Arts",1,Unknown,2023-02-17
37858,Free! Movie 1: Timeless Medley - Kizuna - Character Butai Aisatsu,6.73,Comedy,4,Unknown,2023-02-17
37859,Free! Movie 2: Timeless Medley - Yakusoku: Character Butai Aisatsu,6.63,Comedy,4,Unknown,2023-02-17
37860,Free!: Take Your Marks: Character Butai Aisatsu,6.79,Comedy,4,Unknown,2023-02-17
37863,Diamond Fusion,7.21,Music,1,Unknown,2023-02-17
37864,Yinhun x KFC,6.86,Comedy,1,Unknown,2023-02-17
37865,Pokemon: Aki no Special,5.63,"Action, Adventure, Kids, Fantasy",1,Unknown,2023-02-17
37866,Uchuu Senkan Tiramisù Specials,6.37,"Sci-Fi, Slice of Life, Space, Comedy, Mecha, Seinen",3,Unknown,2023-02-17
37867,Dare no Tame ni Sakura wa Saku,Unknown,Music,1,Space Shower Music,2023-02-17
37869,BanG Dream! 2nd Season,7.59,Music,13,"Ultra Super Pictures, Bushiroad, Tokyo MX, Good Smile Company, HoriPro International, Cloud22",2023-02-17
37870,BanG Dream! 3rd Season,8.05,Music,13,"Ultra Super Pictures, Bushiroad, Tokyo MX, Good Smile Company, HoriPro International, Cloud22",2023-02-17
37873,BanG Dream! Garupa☆Pico,7.78,"Music, Comedy",26,Unknown,2023-02-17
37875,KakoPad: Nagaoka Hanabi Monogatari,Unknown,"Historical, Kids, Sci-Fi",1,Unknown,2023-02-17
37876,Midori-chan,Unknown,"Game, Music",6,Unknown,2023-02-17
37877,Promedicus,Unknown,School,4,Unknown,2023-02-17
37878,Sanpou Shoujo,Unknown,"Historical, Kids",1,Unknown,2023-02-17
37879,Benghuai 3: Reburn,6.88,"Action, Mecha",1,Unknown,2023-02-17
37881,Naniiro no Nani,5.86,"Music, Slice of Life",1,Unknown,2023-02-17
37884,Golden Kamuy OVA,7.18,"Action, Adventure, Historical, Seinen",1,"NBCUniversal Entertainment Japan, Shueisha, Twin Engine",2023-02-17
37885,Super Dragon Ball Heroes,5.29,"Action, Comedy, Super Power, Martial Arts, Fantasy, Shounen",Unknown,Unknown,2023-02-17
37886,Wo Shi Jiang Xiaobai (2018),7.19,"Drama, Romance, Slice of Life",1,Unknown,2023-02-17
37887,Huan Jie Wang,6.6,"Action, Adventure, Magic, Fantasy, Shounen",20,Tencent Animation & Comics,2023-02-17
37888,Tian Yu,Unknown,"Action, Adventure, Demons, Fantasy, Magic",13,Unknown,2023-02-17
37890,Oshi ga Budoukan Ittekuretara Shinu,7.45,"Comedy, Music, Seinen, Shoujo Ai, Slice of Life",12,"Pony Canyon, TBS, Movic, Tokuma Shoten",2023-02-17
37891,Shittakaburi Kaitsuburi,Unknown,"Kids, Music",5,Unknown,2023-02-17
37892,Shigutsman,Unknown,"Kids, Super Power",1,Unknown,2023-02-17
37893,Yami Shibai 6,6.15,"Dementia, Horror, Supernatural",13,TV Tokyo,2023-02-17
37894,Ling Yu 4th Season,6.73,Fantasy,12,iQIYI,2023-02-17
37895,Ling Yu 5th Season,6.73,Fantasy,12,iQIYI,2023-02-17
37896,Ling Yu 6th Season,6.12,Fantasy,12,iQIYI,2023-02-17
37897,Godzilla 3: Hoshi wo Kuu Mono,6.27,"Action, Adventure, Sci-Fi",1,"Toho, TOHO animation",2023-02-17
37902,One Piece: Episode of Sorajima,7.11,"Action, Adventure, Comedy, Super Power, Drama, Fantasy, Shounen",1,Unknown,2023-02-17
37904,Meshinuma.,Unknown,"Slice of Life, Seinen",20,"Half H.P Studio, Anime Beans",2023-02-17
37905,To the Moon,Unknown,"Sci-Fi, Adventure, Drama",1,Unknown,2023-02-17
37906,Gaikan Chiba,Unknown,Drama,1,Unknown,2023-02-17
37908,Senjou no Valkyria Special,5.58,Comedy,1,Unknown,2023-02-17
37910,Code:Realize - Sousei no Himegimi - Set a Thief to Catch a Thief,6.74,"Military, Harem, Historical, Romance, Fantasy, Josei",1,Unknown,2023-02-17
37914,Chikyuugai Shounen Shoujo,Unknown,"Sci-Fi, Space",Unknown,Avex Pictures,2023-02-17
37915,Uchuu no Hou: Reimei-hen,5.46,"Sci-Fi, Space",1,Unknown,2023-02-17
37916,Uma Musume: Pretty Derby - BNW no Chikai,6.98,"Slice of Life, Sports",3,Unknown,2023-02-17
37920,Ueno-san wa Bukiyou,6.64,"Comedy, Romance, Seinen",12,Nippon Columbia,2023-02-17
37921,ReLIFE: Kanketsu-hen Specials,6.8,Slice of Life,2,Unknown,2023-02-17
37922,Seikaisuru Kado: Beyond Information,6.17,Sci-Fi,1,Unknown,2023-02-17
37923,Baa-cha no Kingyo,6.22,Slice of Life,1,Unknown,2023-02-17
37924,Ani ni Tsukeru Kusuri wa Nai! 2,7.72,"Comedy, School, Slice of Life",24,Tencent Penguin Pictures,2023-02-17
37926,Nakanohito Genome [Jikkyouchuu],6.87,"Game, Comedy, Drama",12,"Lantis, AT-X, Docomo Anime Store, Kadokawa Media House, Kadokawa, Muse Communication, Bandai Namco Arts, Bit Promotion",2023-02-17
37927,Nu Sheng Su She Ri Chang,Unknown,"Slice of Life, Comedy",12,Unknown,2023-02-17
37928,Mu Wang Zhi Wang: Han Tie Dou,Unknown,"Action, Mystery, Historical, Romance, Martial Arts",21,Unknown,2023-02-17
37929,Mandamgangho,Unknown,Comedy,1,Unknown,2023-02-17
37930,Sketch,Unknown,Music,1,Unknown,2023-02-17
37931,I-O Data x Taka no Tsume,Unknown,"Comedy, Parody, Super Power",1,Unknown,2023-02-17
37932,Quanzhi Gaoshou 2,8.03,"Action, Game",12,Tencent Penguin Pictures,2023-02-17
37933,Mahou Shoujo Lyrical Nanoha A's Picture Drama,5.89,"Comedy, Magic, Parody",1,Unknown,2023-02-17
37934,Mahou Shoujo Lyrical Nanoha StrikerS Picture Drama,5.77,"Comedy, Magic, Parody, School",1,Unknown,2023-02-17
37936,Wu Shan Wu Xing,8.0,"Action, Historical, Martial Arts, Fantasy",3,bilibili,2023-02-17
37937,Wan Jie Xian Zong,7.37,"Action, Adventure, Demons, Fantasy, Historical, Martial Arts, Romance",40,Ruo Hong Culture,2023-02-17
37938,Hua Jianghu Zhi Huan Shi Men Sheng,6.49,"Action, Drama, Fantasy, Martial Arts, Mystery, Romance",40,Unknown,2023-02-17
37939,Lilitales,6.07,Hentai,4,Unknown,2023-02-17
37940,Yatogame-chan Kansatsu Nikki,6.21,"Slice of Life, Comedy, School, Shounen",12,Cloud22,2023-02-17
37941,Naengjang-go Nala Cocomong,Unknown,Kids,26,Unknown,2023-02-17
37942,Hello Cocomong,Unknown,"Kids, Music",13,Unknown,2023-02-17
37943,Cocomong 2,Unknown,Kids,26,Unknown,2023-02-17
37944,Hello Cocomong 2,Unknown,"Kids, Music",13,Unknown,2023-02-17
37945,Cocomong 3,Unknown,Kids,26,Unknown,2023-02-17
37947,Rocket Dive,Unknown,Music,1,Unknown,2023-02-17
37948,Hentatsu,5.5,Comedy,9,Unknown,2023-02-17
37950,Ice Kuritarou (Movie),Unknown,Kids,3,Kamio Japan,2023-02-17
37951,Ice Kuritarou,Unknown,Kids,49,"Kamio Japan, Anime Beans",2023-02-17
37952,Shoumetsu Toshi,5.46,"Action, Adventure, Mystery, Drama, Fantasy",12,"Sotsu, Pony Canyon, KlockWorx, Tokyo MX, GREE, Akatsuki",2023-02-17
37954,Neo-Aspect,7.51,Music,1,Unknown,2023-02-17
37955,Mou Ichido Luminous,6.46,Music,1,Unknown,2023-02-17
37956,3D Kanojo: Real Girl 2nd Season,7.66,"Romance, School, Shoujo",12,"VAP, Docomo Anime Store, DeNA, D.N. Dream Partners",2023-02-17
37958,Fukigen na Mononokean Tsuzuki,7.57,"Comedy, Demons, Supernatural",13,"VAP, Square Enix, AT-X, Nippon Columbia, Age Global Networks, Yomiuri TV Enterprise, Kanon Sound, RAY",2023-02-17
37959,Gakuen Babysitters Special,7.67,Comedy,1,Unknown,2023-02-17
37960,King of Prism: Shiny Seven Stars I - Prologue x Yukinojou x Taiga,6.04,"Music, Sports, Shounen",1,Avex Pictures,2023-02-17
37962,IDOLiSH7: Second Beat!,8.15,Music,15,"Bandai Visual, Lantis, Bandai Namco Games",2023-02-17
37963,Caramel Honey,6.8,"Comedy, School, Shounen Ai",30,"Production I.G, Anime Beans",2023-02-17
37964,Mayonaka no Occult Koumuin,6.71,"Demons, Fantasy, Mystery, Shoujo, Supernatural",12,Unknown,2023-02-17
37965,Kaze ga Tsuyoku Fuiteiru,8.45,"Comedy, Sports, Drama",23,"Movic, Nippon Television Network, TOHO animation, Toy's Factory, Cygames, Yomiuri Shimbun",2023-02-17
37966,Pokemon Movie 22: Mewtwo no Gyakushuu Evolution,6.1,"Action, Adventure, Comedy, Fantasy, Kids",1,Unknown,2023-02-17
37967,"Chuunibyou demo Koi ga Shitai! Movie: Take On Me - Weekly Short Movie ""Kotatsu DE Photo Session""",6.43,Comedy,3,Unknown,2023-02-17
37968,Kirakira Happy★Hirake! Cocotama,Unknown,"Slice of Life, Kids, Magic, Fantasy",55,TV Tokyo,2023-02-17
37969,Youkai Watch Movie 5: Forever Friends,6.47,"Comedy, Demons, Kids, Supernatural",1,Toho,2023-02-17
37970,Yakusoku no Nanaya Matsuri,6.78,"Drama, Samurai, Sci-Fi",1,XFLAG,2023-02-17
37972,Hoshiai no Sora,7.53,"Slice of Life, Sports, Drama, School",12,"TBS, Movic, Magic Capsule, flying DOG",2023-02-17
37973,Märchen Mädchen Specials,6.01,"Magic, Fantasy, School",2,Unknown,2023-02-17
37975,Piano no Mori (TV) 2nd Season,7.4,"Comedy, Drama, Music, School, Seinen",12,NHK,2023-02-17
37976,Zombieland Saga,7.52,"Comedy, Music, Supernatural",12,"Avex Pictures, Cygames, dugout",2023-02-17
37978,Kamisama Minarai: Himitsu no Cocotama - Minarai Cocotama-dou,Unknown,"Slice of Life, Kids, Magic, Fantasy",8,"TV Tokyo, Lantis",2023-02-17
37979,Mahou Shoujo Tokushusen Asuka,6.34,"Action, Drama, Magic, Military, Seinen",12,Unknown,2023-02-17
37980,Youkoso Japari Park,5.89,"Adventure, Comedy, Fantasy",36,Unknown,2023-02-17
37981,Kaijuu no Kodomo,7.13,"Drama, Mystery, Seinen, Supernatural",1,Unknown,2023-02-17
37982,Domestic na Kanojo,6.77,"Drama, Romance, School, Shounen",12,"Mainichi Broadcasting System, Kodansha, flying DOG, DMM pictures, Bit Promotion",2023-02-17
37983,Nekopara: Koneko no Hi no Yakusoku,7.07,"Comedy, Romance",1,Unknown,2023-02-17
37984,"Kumo Desu ga, Nani ka?",6.94,"Adventure, Comedy, Fantasy",24,Kadokawa,2023-02-17
37985,Aggressive Retsuko (ONA) 2nd Season,7.79,"Comedy, Slice of Life",10,"Sanrio, Netflix",2023-02-17
37986,Trinity Seven Movie 2: Heavens Library to Crimson Lord,7.34,"Action, Ecchi, Magic, Fantasy, Comedy, Harem, Shounen",1,Sotsu,2023-02-17
37987,Violet Evergarden Movie,8.65,"Slice of Life, Drama, Fantasy",1,Shochiku,2023-02-17
37988,Uchuu Senkan Tiramisù II,6.54,"Comedy, Mecha, Sci-Fi, Slice of Life, Space",13,"Frontier Works, Nippon Columbia, Studio Mausu, Tokyo MX, Adores, Shinchosha, FuRyu, Exa International, NTT Plala, JY Animation",2023-02-17
37989,Golden Kamuy 2nd Season,8.2,"Action, Adventure, Historical, Seinen",12,"Magic Capsule, NBCUniversal Entertainment Japan, Tokyo MX, Good Smile Company, Sammy, Shueisha, JR East Marketing & Communications, Twin Engine",2023-02-17
37990,Gurazeni Season 2,6.74,"Comedy, Sports, Drama, Seinen",12,"Kodansha, Ai Addiction, SKY PerfecTV!",2023-02-17
37991,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,8.61,"Action, Adventure, Shounen",39,"Warner Bros. Japan, KlockWorx, Medicos Entertainment, Shueisha",2023-02-17
37992,Jingai-san no Yome,5.66,"Comedy, Romance, Fantasy, Josei",12,"MAGES., Cloud22",2023-02-17
37993,Watashi ni Tenshi ga Maiorita!,7.36,"Slice of Life, Comedy, Shoujo Ai",12,"AT-X, flying DOG, Sony Music Communications, Kadokawa Media House, Ichijinsha, Kadokawa",2023-02-17
37994,B: The Beginning Succession,Unknown,"Action, Mystery, Police, Psychological, Supernatural, Thriller",12,Netflix,2023-02-17
37996,Asobi Asobase OVA,7.52,"Comedy, Drama, School",1,Unknown,2023-02-17
37997,Devils Line: Anytime Anywhere,6.87,"Action, Supernatural, Drama, Romance, Vampire, Seinen",1,Unknown,2023-02-17
37998,Girly Air Force,6.18,"Action, Sci-Fi",12,Sotsu,2023-02-17
37999,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,8.43,"Comedy, Psychological, Romance, School, Seinen",12,"Aniplex, Mainichi Broadcasting System, Magic Capsule, Shueisha, JR East Marketing & Communications",2023-02-17
38000,Kimetsu no Yaiba,8.62,"Action, Demons, Historical, Shounen, Supernatural",26,"Aniplex, Shueisha",2023-02-17
38001,Shinya! Tensai Bakabon Specials,Unknown,"Slice of Life, Comedy",12,Unknown,2023-02-17
38002,Asobi Asobase Specials,7.59,Comedy,2,Unknown,2023-02-17
38003,Bungou Stray Dogs 3rd Season,8.17,"Action, Mystery, Seinen, Super Power, Supernatural",12,"WOWOW, Lantis, Movic, Bandai Namco Live Creative, Sony Music Entertainment, Glovision, Kadokawa Media House, Kadokawa, Bandai Namco Arts",2023-02-17
38004,Strike Witches: 501 Butai Hasshin Shimasu!,6.48,"Military, Sci-Fi, Comedy, Shounen",12,"Nippon Columbia, Glovision, Anime Beans",2023-02-17
38005,Strike Witches: Road to Berlin,7.32,"Action, Military, Sci-Fi, Magic, Ecchi",12,"Magic Capsule, Nippon Columbia, Kadokawa",2023-02-17
38006,Renmei Kuugun Koukuu Mahou Ongakutai Luminous Witches,Unknown,"Military, Sci-Fi, Music, Magic, Ecchi",Unknown,Kadokawa,2023-02-17
38007,Dot Bit Retro: Boku Dake no Kusoge,Unknown,"Slice of Life, Comedy, Fantasy",10,"Anime Beans, Cloud22",2023-02-17
38008,Hawaiian Conu,Unknown,"Slice of Life, Comedy",13,Unknown,2023-02-17
38009,Re:Stage! Dream Days♪,6.69,"Music, School, Slice of Life",12,"Pony Canyon, Yomiuri TV Enterprise, Bit Promotion",2023-02-17
38010,Kaeru Ouji to Imomushi Henry,Unknown,"Comedy, Magic, Fantasy",130,Unknown,2023-02-17
38011,Hello WeGo!,Unknown,Unknown,1,Unknown,2023-02-17
38012,Toe! Space Attendant Aoi,Unknown,Unknown,1,Unknown,2023-02-17
38013,Chuck Shimezou,Unknown,Unknown,1,Unknown,2023-02-17
38014,Captain Bal,Unknown,Unknown,1,Unknown,2023-02-17
38015,Shika no Ou,Unknown,"Action, Adventure, Fantasy",1,Unknown,2023-02-17
38016,Zannen na Ikimono Jiten,Unknown,"Comedy, Slice of Life",10,"NHK, Fanworks",2023-02-17
38017,Yuukai Anna,5.0,"Action, Adventure, Romance, Seinen",1,Unknown,2023-02-17
38018,Chokkan × Algorhythm♪ 2nd Season,Unknown,"Music, Comedy",17,"Just Production, DMM.futureworks, S-TAR7, Dokidoki Factory",2023-02-17
38019,"15-sai, Kyou kara Dousei Hajimemasu.",Unknown,"Drama, Romance, Shoujo",30,"Production I.G, Anime Beans",2023-02-17
38020,Beatless Final Stage,6.81,"Action, Drama, Romance, Sci-Fi",4,Unknown,2023-02-17
38021,Monster Strike the Movie: Sora no Kanata,6.34,"Action, Fantasy, Game",1,"XFLAG, Warner Bros. Pictures",2023-02-17
38022,Monster Strike The Animation,6.61,"Action, Game, Fantasy",63,XFLAG,2023-02-17
38023,Lipton #watashitolipton,Unknown,Slice of Life,3,Unknown,2023-02-17
38024,Monster Strike The Animation Episode 0,5.73,"Action, Game, Fantasy",1,Unknown,2023-02-17
38025,Himitsukessha Taka no Tsume GG,Unknown,"Comedy, Parody, Super Power",Unknown,Unknown,2023-02-17
38026,Ookami to Koushinryou VR,6.94,"Adventure, Historical, Fantasy",4,Unknown,2023-02-17
38027,Free!: Dive to the Future Episode 0,7.46,"School, Slice of Life, Sports",1,Unknown,2023-02-17
38028,Green Dakara x Mirai no Mirai,5.3,Music,2,Unknown,2023-02-17
38029,Moom: Hajimari no Monogatari,Unknown,Kids,1,Unknown,2023-02-17
38030,Muchi Muchi Kyousei Seichouchuu!!!,6.86,Hentai,2,Unknown,2023-02-17
38031,Kansen Sodom,6.0,Hentai,1,Unknown,2023-02-17
38032,Tinderbox,6.3,Hentai,2,Unknown,2023-02-17
38033,Soikano: Gyutto Dakishimete - The Animation,6.9,Hentai,1,Unknown,2023-02-17
38034,Tiny Evil,7.1,"Hentai, Supernatural",4,Majin,2023-02-17
38035,Nuresuke JK Ameyadori Rape,6.58,Hentai,2,Unknown,2023-02-17
38036,Hasande Ageru,6.07,Hentai,2,Queen Bee,2023-02-17
38037,Ane Chijo♥Max Heart,6.63,"Harem, Hentai",4,PoRO,2023-02-17
38038,Elf no Oshiego to Sensei,6.47,"Hentai, Fantasy, School",2,Mary Jane,2023-02-17
38039,Kyonyuu JK ga Ojisan Chinpo to Jupo Jupo Iyarashii Sex Shitemasu.,6.67,Hentai,2,Unknown,2023-02-17
38040,Kono Subarashii Sekai ni Shukufuku wo!: Kurenai Densetsu,8.52,"Adventure, Comedy, Fantasy, Magic, Parody, Supernatural",1,Unknown,2023-02-17
38042,Graduation,Unknown,Music,1,Space Shower Music,2023-02-17
38043,Haru Yasumi no Yoru,Unknown,Music,1,Space Shower Music,2023-02-17
38044,Bouken no Susume,Unknown,Music,1,Unknown,2023-02-17
38045,"""Calpis"" Hakkou Monogatari",5.13,Historical,1,Unknown,2023-02-17
38046,Kyoukaisenjou no Horizon Special,6.38,"Action, Sci-Fi, Fantasy",1,Unknown,2023-02-17
38047,Crescendo Story,5.28,Music,1,Unknown,2023-02-17
38048,Oshiete♡Namie-sensei!,Unknown,School,2,Unknown,2023-02-17
38049,Roku no Sekai,Unknown,"Adventure, Magic",1,Unknown,2023-02-17
38050,Shoujo☆Kageki Revue Starlight Specials,6.92,Comedy,3,Bushiroad,2023-02-17
38051,Rikaisha,6.15,Music,1,Unknown,2023-02-17
38052,WiSH VOYAGE,6.88,Music,1,Unknown,2023-02-17
38054,Pop in Q Dance MV,5.71,Music,1,Unknown,2023-02-17
38055,Evangelion: Another Impact (VR),6.42,"Action, Mecha, Sci-Fi",1,Unknown,2023-02-17
38056,Osomatsu-san VR,Unknown,"Comedy, Parody, Supernatural",1,Unknown,2023-02-17
38057,Natsu wo Yarinaosu,Unknown,School,1,Unknown,2023-02-17
38058,Oi-san to 40 no Monogatari,Unknown,Slice of Life,41,Unknown,2023-02-17
38059,Namakura Gatana: Kunoichi-hen,4.9,"Ecchi, Samurai",1,Unknown,2023-02-17
38060,Saigo no Mori: Hajimari no Hito,Unknown,Slice of Life,1,Decovocal,2023-02-17
38061,One Room Second Season: Hanasaka Yui no Prologue,5.72,Slice of Life,1,Unknown,2023-02-17
38062,Endro~!,6.94,"Fantasy, Magic, Slice of Life",12,Egg Firm,2023-02-17
38063,Oshiego ni Kyouhaku Sareru no wa Hanzai Desu ka?,5.8,School,1,Unknown,2023-02-17
38065,Taisei Kensetsu: Singapore,5.87,Drama,1,Unknown,2023-02-17
38066,Fin-tan to Sauna ni Nyuurou,Unknown,Slice of Life,1,Unknown,2023-02-17
38067,Harukana Receive: Yokoku,6.01,Sports,11,Unknown,2023-02-17
38068,Poputepipikku Kinen,6.28,"Parody, Sports",1,Unknown,2023-02-17
38069,Yi Kong Zhi Dian,Unknown,"Adventure, Kids, Sports",40,Unknown,2023-02-17
38070,Kkoma Bus Tayo,Unknown,"Cars, Kids",26,Unknown,2023-02-17
38071,Kkoma Bus Tayo 2,Unknown,"Cars, Kids",26,Unknown,2023-02-17
38072,Kkoma Bus Tayo 3,Unknown,"Cars, Kids",26,Unknown,2023-02-17
38073,Kkoma Bus Tayo-ui Ace Guchuljakjeon,Unknown,"Action, Cars, Kids",1,Unknown,2023-02-17
38074,Kkoma Bus Tayo 4,Unknown,"Cars, Kids",26,Unknown,2023-02-17
38075,Titipo Titipo,Unknown,"Cars, Kids",26,Unknown,2023-02-17
38078,Zoo: Hidamari no Shi,6.29,Sci-Fi,1,Toei Video,2023-02-17
38080,Kono Oto Tomare!,7.87,"Drama, Music, Romance, School, Shounen",13,"WOWOW, Movic, KlockWorx, Memory-Tech, King Records, Shueisha, Pony Canyon Enterprise",2023-02-17
38081,Girls & Panzer: Saishuushou Part 2,8.04,"Military, School",1,Unknown,2023-02-17
38082,Nijuuseiki Denki Mokuroku,Unknown,"Historical, Romance",Unknown,Unknown,2023-02-17
38083,Ken En Ken: Aoki Kagayaki,6.06,"Action, Adventure, Demons, Magic, Martial Arts, Fantasy",13,"TV Tokyo, Ai Addiction",2023-02-17
